spot,location,spectra,mineralogy,C_concentration,O_concentration,Na_concentration,Mg_concentration,Al_concentration,Si_concentration,S_concentration,K_concentration,Ca_concentration,Ti_concentration,Mn_concentration,Fe_concentration,Co_concentration,Ni_concentration,Zn_concentration,Ag_concentration,In_concentration,P_concentration,Zr_concentration,Tb_concentration,La_concentration,Yb_concentration,F_concentration,Ru_concentration,W_concentration,Mo_concentration,Ta_concentration,Cr_concentration,Te_concentration,Br_concentration,Sc_concentration,Tl_concentration,Cl_concentration,Nd_concentration,C_wtper,O_wtper,Na_wtper,Mg_wtper,Al_wtper,Si_wtper,S_wtper,K_wtper,Ca_wtper,Ti_wtper,Mn_wtper,Fe_wtper,Co_wtper,Ni_wtper,Zn_wtper,Ag_wtper,In_wtper,P_wtper,Zr_wtper,Tb_wtper,La_wtper,Yb_wtper,F_wtper,Ru_wtper,W_wtper,Mo_wtper,Ta_wtper,Cr_wtper,Te_wtper,Br_wtper,Sc_wtper,Tl_wtper,Cl_wtper,Nd_wtper
11,44,344,med_seds,1.47,43.59,0.36,0.44,6.57,20.79,0,0.46,0,0.15,0,0.81,0.06,0.02,0.01,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.29,50.04,0.37,0.54,7.59,24.92,0,0.55,0,0.21,0,1.15,0.09,0.03,0.02,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,45,345,mz84_seds,0.59,11.28,0.08,0.47,5.76,9.94,0,1.46,0.18,0.19,0.01,1.5,0.03,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.69,34.15,0.18,1.19,14.18,27.01,0,3.79,0.46,0.58,0.03,4.62,0.1,0,0.02,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,45,346,mz84_seds,3.47,13.04,0.22,0.24,3.17,4.9,0.95,0.68,10.18,0,0,0.51,0,0,0,0,0,5.47,0,0,0,0.12,1.8,0,0,0,0,0.17,0,0,0,0,0,0.35,26.44,32.39,0.3,0.38,4.73,7.31,1.53,0.97,15.19,0,0,0.93,0,0,0,0,0,5.82,0,0,0,0.17,2.75,0,0,0,0,0.32,0,0,0,0,0,0.77
11,45,347,mz84_seds,3.2,26.32,0.13,1.29,6.25,8.87,0.58,0.68,2.88,0.49,0,1.28,0.02,0.03,0.02,0.22,0.36,0,2.4,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,22.69,42.23,0.15,1.72,7.96,11.62,0.82,0.86,3.69,0.76,0,1.97,0.04,0.05,0.04,0.38,0.56,0,4.32,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0
11,46,348,med_seds,24.92,8.44,0,0.06,0.65,0.21,4.72,0,2.1,0,0,0.55,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.02,18.76,0,0.06,0.68,0.21,5.11,0,2.33,0,0,0.75,0,0.01,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,46,349,med_seds,17.33,15.86,0,0.19,3.18,2.9,3.09,0.33,2.4,0.05,0,0.63,0,0,0.05,0.22,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.42,28.55,0,0.2,3.24,2.97,3.3,0.34,2.54,0.07,0,0.83,0,0,0.12,0.31,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,46,350,med_seds,0.63,16.31,0.09,0.13,7.34,9.04,0.21,0.55,0.18,0,0.02,0.64,0.01,0,0,0.27,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.06,41.41,0.18,0.31,16.57,23.09,0.58,1.32,0.45,0,0.05,1.84,0.02,0,0.01,0.88,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,47,351,dark_seds,9.52,4.81,0.06,0.11,0.82,1.55,3.67,0.16,0.65,0,0,0.46,0.04,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.84,18.22,0.09,0.2,1.51,2.83,7.12,0.3,1.28,0,0.01,1.11,0.09,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,47,352,dark_seds,15.8,7.22,0.07,0.07,1.82,1.1,3.74,0.11,0.67,0,0,0.26,0.01,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.06,19.8,0.09,0.09,2.45,1.49,5.31,0.15,0.96,0,0,0.46,0.02,0.06,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,47,353,dark_seds,10.37,7.88,0.09,0.07,1.94,5.07,3.64,0.17,0.8,0.06,0.01,0.8,0.01,0.04,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.64,20.63,0.11,0.1,2.62,6.89,5.33,0.24,1.16,0.1,0.01,1.42,0.01,0.06,0,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,48,354,epoxy,6.93,3.23,0.05,0.11,1.11,1.96,4.09,0.31,0.74,0,0,0.35,0,0,0.01,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.42,14.4,0.08,0.24,2.25,4.02,9,0.69,1.65,0,0,0.95,0.01,0,0.04,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,48,355,epoxy,11.7,4.57,0.08,0.11,1.73,2.19,4.05,0.21,0.64,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.97,15.18,0.1,0.18,2.64,3.38,6.66,0.35,1.07,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,48,356,epoxy,11.86,6.69,0.1,0.11,2.19,2.99,4.49,0.25,0.35,0,0.01,0.14,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.21,18.6,0.12,0.16,2.96,4.11,6.59,0.36,0.52,0,0.03,0.25,0.01,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,44,357,med_seds,0.29,13.69,0.05,0.22,8.01,10.08,0.25,0.82,0.24,0.11,0,0.82,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,37.92,0.1,0.55,19.34,28.43,0.77,2.18,0.63,0.36,0,2.56,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,44,358,med_seds,9,28.41,0.23,0.43,5.73,8.2,2.07,0.88,0.43,0,0,0.9,0.02,0,0.01,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.54,39.27,0.21,0.46,5.83,8.55,2.28,0.91,0.46,0,0,1.15,0.03,0,0.03,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,44,359,med_seds,6.44,7.65,0.12,0.2,4.85,6.09,1.98,0.89,2.31,0,0,0.47,0,0.03,0.01,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.11,22.14,0.15,0.32,7.44,9.85,3.43,1.43,3.83,0,0,0.95,0.01,0.07,0.03,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,50,360,dark_seds,14.79,7.22,0.13,0.39,2.61,4.35,3.28,0.96,0.61,0.07,0,0.48,0.01,0.03,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,66.03,17.61,0.13,0.47,3.09,5.23,4.22,1.2,0.78,0.11,0,0.75,0.02,0.04,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0
11,50,361,dark_seds,12.48,5.15,0.14,0.09,0.48,0.67,4.42,0.16,0.61,0,0,0.3,0,0.02,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.6,17.59,0.19,0.14,0.77,1.06,7.45,0.27,1.05,0,0,0.65,0,0.05,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,50,362,dark_seds,12.86,5.44,0.12,0.11,0.47,0.7,4.49,0.15,1.07,0,0,0.24,0,0.02,0,0,0,0,1.57,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,68.54,16.84,0.15,0.16,0.67,1,6.92,0.23,1.67,0,0,0.46,0,0.03,0,0,0,0,2.96,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0
11,51,363,dark_seds,18.38,5.52,0,0.05,0.07,0.06,5.04,0,0.86,0,0,0.08,0,0,0.03,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,16.24,0,0.07,0.09,0.08,6.97,0,1.23,0,0,0.14,0,0,0.07,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,51,364,dark_seds,14.48,5.16,0.09,0.07,0.15,0.2,4.93,0.07,0.38,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.39,16.98,0.12,0.11,0.22,0.3,7.81,0.11,0.62,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,51,365,dark_seds,15.22,6.88,0.08,0.04,0.14,0.09,5.26,0,0.67,0,0,0.1,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,20.09,0.1,0.05,0.19,0.13,7.66,0,1.01,0,0,0.19,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
